"Time","__name__","activity_factor","agent_id","average_daily_volume","average_roundtrip_volume","base_balance","base_collateral","base_loan","combined_score","exported_netuid","gentrx_score","hotkey","id","instance","inventory_value","inventory_value_change","job","kappa","kappa_penalty","kappa_score","min_daily_volume","min_roundtrip_volume","miner_gauge_name","netuid","placement","pnl","pnl_change","pnl_factor","pnl_score","quote_balance","quote_collateral","quote_loan","score","sim_id","task","total_daily_volume","total_realized_pnl","total_roundtrip_volume","unnormalized_score","wallet","Value"
2026-05-28 15:23:26.000,miners,0,94,604,301,8281,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,19050,-15.7,bittensor,None,None,None,0,0,miners,79,228,19050,-15.7,1,None,3915728,0,0,2.9e-20,20260528_1007,validator_metrics,77279,-15.5,38494,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0,96,17167,6477,9840,0,0,None,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,18645,-20.4,bittensor,None,None,None,3430,0,miners,79,252,18645,-20.4,1,None,3444172,0,0,0,20260528_1007,validator_metrics,2197400,-636,829056,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0.453,242,90753,29696,6663,466,2072,0,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,6995,-58.9,bittensor,-0.00162,0,0,44384,4427,miners,79,220,6995,-58.9,1,-5.31e-12,4677560,377804,161728,3.77e-14,20260528_1007,validator_metrics,11616361,4823,3801128,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0.641,138,48326,10960,6149,414,2066,0.394,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,6636,-48.0,bittensor,-0.00159,0,0.499,18671,0,miners,79,150,6636,-48.0,1,-2.06e-12,4825289,374125,132570,0.196,20260528_1007,validator_metrics,6185712,831,1402916,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0.672,246,60753,17128,5166,358,1629,0.394,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,7384,-1.18,bittensor,-0.00267,0,0.499,15906,299,miners,79,158,7384,-1.18,1,-8.59e-12,5055837,273921,84878,0.177,20260528_1007,validator_metrics,7776331,2872,2192336,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0.703,166,36455,720,468,0,0,0.391,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-7304,-2.08,bittensor,0.000575,0.00477,0.495,10856,142,miners,79,128,-7304,-2.08,1,2.74e-13,6252195,0,0,0.245,20260528_1007,validator_metrics,4666238,-32.2,92130,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0.789,249,38088,750,456,0,0,0.391,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-7080,-2.65,bittensor,0.000664,0.00464,0.495,13510,149,miners,79,155,-7080,-2.65,1,1.17e-13,6256297,0,0,0.188,20260528_1007,validator_metrics,4875203,-95.1,96020,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0.961,11,7718,3738,8244,0,0,0.391,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,8640,-30.1,bittensor,-0.00739,0.00379,0.495,2629,1016,miners,79,212,8640,-30.1,1,-3.7e-12,3926714,0,0,0.0416,20260528_1007,validator_metrics,987939,-277,478482,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0.961,159,117286,41377,1008,0,0,0.395,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,-13480,10.6,bittensor,0.00465,0.000764,0.500,29135,0,miners,79,82,-13480,10.6,1,2.25e-11,6081273,0,0,0.519,20260528_1007,validator_metrics,15012561,-7480,5296218,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0.961,180,111863,52176,7742,0,0,0.378,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,6800,-36.7,bittensor,0.0301,0.0268,0.479,12745,5923,miners,79,213,6800,-36.7,1,1.23e-10,4077318,0,0,0.0351,20260528_1007,validator_metrics,14318428,11030,6678568,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
2026-05-28 15:23:26.000,miners,0.977,194,12825,4266,9251,0,0,0.385,79,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,0,84.32.70.8:9001,8957,-17.0,bittensor,-0.0112,0.0110,0.487,4424,0,miners,79,209,8957,-17.0,1,-4.4e-12,3622501,0,0,0.0609,20260528_1007,validator_metrics,1641592,-653,546066,0,5EWwdZB7qCCMaAso5Mzcks4UUcPxKYvpAj32t5Mg1v6HSxoF,1.00
